symbol_key,open_time_ms,open,high,low,close,volume
USDT-FUTURES:ETHUSDT,1777328700000,2287.81,2291.04,2287.51,2291.04,1501.32
USDT-FUTURES:ETHUSDT,1777329000000,2291.04,2293.39,2289.8,2289.88,877.24
USDT-FUTURES:ETHUSDT,1777329300000,2289.88,2291.74,2289.88,2291.01,514.19
USDT-FUTURES:ETHUSDT,1777329600000,2291.01,2293.3,2290.7,2292.26,479.4
USDT-FUTURES:ETHUSDT,1777329900000,2292.26,2294.75,2292.26,2294.0,1664.45
USDT-FUTURES:ETHUSDT,1777330200000,2294.0,2294.0,2292.42,2293.68,572.81
USDT-FUTURES:ETHUSDT,1777330500000,2293.68,2293.69,2292.8,2293.45,324.59
USDT-FUTURES:ETHUSDT,1777330800000,2293.45,2293.84,2291.5,2292.49,674.9
USDT-FUTURES:ETHUSDT,1777331100000,2292.49,2292.5,2290.21,2290.21,806.53
USDT-FUTURES:ETHUSDT,1777331400000,2290.21,2291.28,2290.01,2290.2,455.0
USDT-FUTURES:ETHUSDT,1777331700000,2290.2,2295.26,2290.2,2293.18,1084.49
USDT-FUTURES:ETHUSDT,1777332000000,2293.18,2294.17,2292.54,2292.61,761.63
USDT-FUTURES:ETHUSDT,1777332300000,2292.61,2293.13,2292.25,2292.28,982.18
USDT-FUTURES:ETHUSDT,1777332600000,2292.28,2295.5,2292.24,2295.28,1110.61
USDT-FUTURES:ETHUSDT,1777332900000,2295.28,2295.93,2294.29,2294.52,551.0
USDT-FUTURES:ETHUSDT,1777333200000,2294.52,2299.0,2294.33,2298.43,3933.01
USDT-FUTURES:ETHUSDT,1777333500000,2298.43,2299.0,2296.95,2298.65,1018.18
USDT-FUTURES:ETHUSDT,1777333800000,2298.65,2307.14,2297.53,2307.09,9832.72
USDT-FUTURES:ETHUSDT,1777334100000,2307.09,2307.66,2301.68,2302.68,3109.69
USDT-FUTURES:ETHUSDT,1777334400000,2302.68,2303.77,2299.66,2300.5,4349.65
USDT-FUTURES:ETHUSDT,1777334700000,2300.5,2305.39,2299.55,2304.53,3135.41
