symbol_key,open_time_ms,open,high,low,close,volume
USDT-FUTURES:BTCUSDT,1777164900000,77493.9,77493.9,77411.2,77457.6,42.2831
USDT-FUTURES:BTCUSDT,1777165200000,77457.6,77482.3,77443.6,77477.4,46.6397
USDT-FUTURES:BTCUSDT,1777165500000,77477.4,77479.9,77462.0,77479.9,35.0224
USDT-FUTURES:BTCUSDT,1777165800000,77479.9,77486.6,77462.0,77465.0,16.1176
USDT-FUTURES:BTCUSDT,1777166100000,77465.0,77497.8,77450.0,77450.0,43.8712
USDT-FUTURES:BTCUSDT,1777166400000,77450.0,77513.0,77450.0,77508.3,17.3278
USDT-FUTURES:BTCUSDT,1777166700000,77508.3,77529.5,77461.2,77467.0,36.3599
USDT-FUTURES:BTCUSDT,1777167000000,77467.0,77481.0,77461.5,77480.9,13.5874
USDT-FUTURES:BTCUSDT,1777167300000,77480.9,77514.8,77480.9,77514.8,6.385
USDT-FUTURES:BTCUSDT,1777167600000,77514.8,77521.4,77479.0,77519.1,20.2284
USDT-FUTURES:BTCUSDT,1777167900000,77519.1,77519.1,77459.9,77461.9,17.8608
USDT-FUTURES:BTCUSDT,1777168200000,77461.9,77508.1,77461.9,77483.2,9.361
USDT-FUTURES:BTCUSDT,1777168500000,77483.2,77483.2,77407.4,77417.7,21.463
USDT-FUTURES:BTCUSDT,1777168800000,77417.7,77454.9,77410.9,77454.0,20.0688
USDT-FUTURES:BTCUSDT,1777169100000,77454.0,77474.0,77451.2,77473.5,9.3983
USDT-FUTURES:BTCUSDT,1777169400000,77473.5,77530.5,77462.2,77530.5,21.2493
USDT-FUTURES:BTCUSDT,1777169700000,77530.5,77550.0,77503.5,77506.0,39.9249
USDT-FUTURES:BTCUSDT,1777170000000,77506.0,77537.8,77475.1,77524.9,15.9366
USDT-FUTURES:BTCUSDT,1777170300000,77524.9,77526.0,77513.0,77517.6,9.2412
USDT-FUTURES:BTCUSDT,1777170600000,77517.6,77544.7,77517.6,77520.1,28.1481
USDT-FUTURES:BTCUSDT,1777170900000,77520.1,77520.1,77508.0,77509.4,7.757
USDT-FUTURES:BTCUSDT,1777171200000,77509.4,77509.5,77477.2,77477.3,15.2824
USDT-FUTURES:BTCUSDT,1777171500000,77477.3,77477.3,77434.2,77454.6,22.6591
USDT-FUTURES:BTCUSDT,1777171800000,77454.6,77482.3,77454.5,77469.9,18.1818
USDT-FUTURES:BTCUSDT,1777172100000,77469.9,77479.8,77444.5,77479.8,13.5979
USDT-FUTURES:BTCUSDT,1777172400000,77479.8,77482.0,77450.0,77455.8,12.8833
USDT-FUTURES:BTCUSDT,1777172700000,77455.8,77466.3,77437.8,77466.3,26.1856
USDT-FUTURES:BTCUSDT,1777173000000,77466.3,77485.0,77452.9,77485.0,4.0673
USDT-FUTURES:BTCUSDT,1777173300000,77485.0,77505.2,77478.0,77478.1,36.6421
USDT-FUTURES:BTCUSDT,1777173600000,77478.1,77489.5,77466.2,77477.1,12.5488
USDT-FUTURES:BTCUSDT,1777173900000,77477.1,77477.2,77377.0,77382.3,80.3524
USDT-FUTURES:BTCUSDT,1777174200000,77382.3,77395.3,77312.0,77333.7,97.2374
USDT-FUTURES:BTCUSDT,1777174500000,77333.7,77337.2,77284.1,77309.1,136.6417
USDT-FUTURES:BTCUSDT,1777174800000,77309.1,77344.7,77309.0,77344.6,30.5939
USDT-FUTURES:BTCUSDT,1777175100000,77344.6,77344.7,77322.2,77342.9,24.5116
USDT-FUTURES:BTCUSDT,1777175400000,77342.9,77362.4,77342.0,77342.3,76.7836
USDT-FUTURES:BTCUSDT,1777175700000,77342.3,77385.8,77342.2,77355.0,47.708
USDT-FUTURES:BTCUSDT,1777176000000,77355.0,77378.8,77335.6,77347.0,28.8902
USDT-FUTURES:BTCUSDT,1777176300000,77347.0,77405.8,77347.0,77402.0,53.381
